ESTUDIO;ENTREV;REGISTRO;CUES;TIPO_TEL;CCAA;PROV;MUN;TAMUNI;CAPITAL;SEXO;EDAD;A0;NACIONALIDAD;P1;P2;P3_1;P3_2;P3_3;P3_4;P4;P5_1;P5_2;P5_3;P6_1;P6_2;P6_3;P6_4;P6_5;P6_6;P6_7;P6_9;P7_1;P7_2;P7_3;P7_4;P7_5;P8;P8A_1;P8A_2;P8A_18;P8A_44;P8A_81;P8A_21;P8A_4;P8A_80;P8A_82;P8A_83;P8A_84;P8A_85;P8A_86;P8A_87;P8A_88;P8A_89;P8A_92;P8A_91;P8A_17;P8A_95;P8A_98;P8A_99;P9;P9A_1;P9A_2;P9A_18;P9A_44;P9A_81;P9A_21;P9A_4;P9A_80;P9A_82;P9A_83;P9A_84;P9A_85;P9A_86;P9A_87;P9A_88;P9A_89;P9A_92;P9A_91;P9A_17;P9A_95;P9A_98;P9A_99;P10;P10A_1;P10A_2;P10A_18;P10A_44;P10A_81;P10A_21;P10A_4;P10A_80;P10A_82;P10A_83;P10A_84;P10A_85;P10A_86;P10A_87;P10A_88;P10A_89;P10A_92;P10A_91;P10A_17;P10A_95;P10A_98;P10A_99;P11_1;P11_2;P11_3;P12;P12A;P12B;PARTICIPACIONA;RECUVOTOA;RECUVOTOAR;RVAUTO;RVAUTOR;FIDELID;DUDAPART;P15A_1;P15A_2;P15ACOM;P16_1;P16_2;DECISVOTO;CAMBIOVOTO;ABSTENCION;P19A;P19B_1;P19B_2;P19C;P19D;ESCIDEOL;ESCUELA;NIVELESTENTREV;ESTUDIOS;RELIGION;FRECUENCIARELI;ESTADOCIVIL;SITLAB;CNO11;RELALAB;CLASESOCIAL;CLASESUB;PESO;IA_I501;IA_I502;IA_I503;IA_I504;IA_I505;IA_I506;IA_I507;IA_I508;IA_I509;IA_I510;IA_I511;IA_I512;IA_I513;IA_I514;IA_I515;IA_I516;IA_I517;IA_I518;IA_I519;IA_I520;IA_I521;IA_I522;IA_I523;IA_I524;IA_I525;IA_I526;IA_I528;IA_I529;IA_I530;IA_I531;IA_I532;IA_I533;IA_I534;IA_I535;IA_I536;IA_I537;IA_I538;IA_I539;IA_I540;IA_I541;IA_I542;IA_I543;IA_OBS0;IA_OBS1;IA_OBS2;IA_E1_DIA;IA_E1_MES;IA_E1_ANYO;IA_E2;IA_E3;IA_E4;IA_VALIDA;IA_APLAZADA;IA_MODIFICADA;IA_SUPERVISADA;IA_C2;IA_C2A;IA_C2B_1;IA_C2B_2;IA_C2B_3;IA_C2B_4;IA_C2B_5;IA_C2B_6;IA_C2B_7;IA_C2B_8;IA_C2B_9;IA_C2B_10;IA_C2B_11;IA_C2B_12;IA_C2B_13;IA_C2B_14;IA_C2B_15;IA_C2B_16;IA_C2B_17;IA_C2B_18;IA_C2B_19;IA_C2B_20;IA_C2B_21;IA_C2B_22;IA_C2B_23;IA_C2B_24;IA_C2B_25;IA_C3;IA_C4;CNO11R;PESOPROV
3352;0;1365;2982;1;8;47;186;5;1;2;79;1;1;3;3;3;4;3;3;84;1;95;99;2;2;2;2;2;2;1;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;7;1;4;0;1;1;1;1;1;3;6;0;0;0;10;7;1;1;0;0;0;0;0;0;7;3;6;4;1;5;1;2;4;1;3;2;1,05071;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0; ; ; ;14;2;22;1;12;3;1;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12;,98826
3352;0;1378;2983;1;8;47;186;5;1;2;38;1;1;3;3;4;4;4;3;98;2;5;6;2;2;2;2;1;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;2;0;0;1;99;99;99;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;11;6;2;1;1;1;3;1;3;2;,84083;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ;14;2;22;1;13;3;1;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;,88277
3352;0;1453;2984;1;8;47;186;5;1;2;61;1;1;2;3;4;4;2;4;82;3;5;4;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;7;1;4;0;1;21;21;21;21;1;6;0;0;0;6;96;1;1;0;0;0;0;0;0;1;3;5;5;4;0;5;4;5;1;12;5;,78185;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;6;0;23;2;0;0;1;19;0; ; ; ;15;2;22;2;17;3;1;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;16;,78407
3352;0;1456;2985;1;8;47;186;5;1;2;84;1;1;4;2;4;4;4;9;90;3;95;99;2;2;2;2;2;2;1;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;7;2;0;0;4;0;0;97;97;0;0;0;0;0;0;0;0;0;4;0;0;0;0;7;98;2;0;1;1;5;3;3;7;1;3;2;1,05071;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;2;0; ; ; ;14;2;22;1;15;3;1;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;15;,98826
3352;0;1460;2986;1;8;47;186;5;1;2;71;1;1;3;3;4;4;4;3;83;3;6;95;2;2;2;2;2;2;1;2;2;2;2;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;7;1;4;0;1;2;2;2;2;1;6;0;0;0;6;10;1;1;0;0;0;0;0;0;7;3;4;3;2;1;1;2;9;1;11;6;1,05071;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0;0;0;0;0; ; ; ;14;2;22;1;15;4;1;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12;,98826
3352;0;1464;2987;1;8;47;186;5;1;2;52;1;1;1;1;2;2;2;4;90;2;4;95;1;2;2;2;2;2;2;2;1;1;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;4;0;1;1;1;1;1;3;6;0;0;0;2;99;3;1;0;0;0;0;0;0;6;3;13;6;1;4;1;1;2;1;3;2;,78441;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3;0;0;0;0;3;0; ; ; ;14;2;22;1;12;3;1;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;,72713
3352;0;1466;2988;1;8;47;186;5;1;1;75;1;1;3;3;3;3;4;4;79;3;2;99;2;2;2;2;2;2;1;2;1;2;1;2;2;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;7;1;3;6;1;2;2;2;2;1;6;0;0;0;96;4;1;1;0;0;0;0;0;0;4;3;2;2;1;3;1;2;7;1;3;2;,96212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ;14;2;22;1;19;3;1;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12;,79813
3352;0;1481;2989;1;8;47;186;5;1;2;23;1;1;3;3;4;3;3;2;6;3;5;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;4;2;0;0;5;0;0;97;97;0;0;0;0;0;0;0;0;0;3;5;1;9;1;0;4;3;10;6;5;0;2;1;2;2;3;2;1,17189;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ;14;2;22;1;16;3;1;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;1,1436
3352;0;1489;2990;1;8;47;186;5;1;1;66;1;1;2;3;4;4;4;4;90;4;3;95;2;2;2;2;2;2;1;2;1;1;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;4;1;4;0;1;99;99;99;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3;4;3;5;0;1;2;7;1;5;4;,96212;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0; ; ; ;14;2;22;1;10;3;1;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12;,79813
3352;0;1506;2991;1;8;47;186;5;1;2;73;1;1;4;4;4;4;9;4;99;3;95;99;2;2;2;2;2;2;2;1;1;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;9;7;2;0;0;5;0;0;97;97;0;0;0;0;0;0;0;0;0;2;2;5;99;2;0;2;3;2;2;2;1;1;3;7;1;12;5;1,05071;0;0;0;0;0;0;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;64;0;0;0;1;2;0; ; ; ;16;2;22;3;14;2;1;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;15;,98826
3352;0;1518;2992;1;8;47;186;5;1;2;41;1;1;4;3;1;1;1;1;90;3;1;6;2;2;2;2;2;2;1;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;4;1;3;5;1;17;95;95;95;1;6;0;0;0;2;6;5;1;0;0;0;0;0;0;4;3;4;3;4;0;1;8;99;9;99;9;,84083;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ;14;2;22;1;13;3;1;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;15;,88277
3352;0;1523;2993;1;8;47;186;5;1;2;67;1;1;2;1;4;4;4;4;90;4;3;2;1;2;2;2;2;2;2;2;2;1;2;2;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;1;4;0;1;21;21;21;21;2;6;0;0;0;2;7;1;1;0;0;0;0;0;0;3;3;5;5;4;0;1;4;3;2;5;4;1,05071;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;6;0;0;0;0;2;0; ; ; ;14;2;22;1;23;3;1;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;16;,98826
3352;0;1537;2994;1;8;47;186;5;1;2;48;1;1;3;3;3;3;4;4;13;3;2;95;1;2;2;2;1;2;2;2;2;1;2;2;2;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;7;1;3;6;1;1;1;1;1;3;1;4;1;104;3;1;3;1;0;0;0;0;0;0;6;3;4;3;2;2;1;7;3;1;4;3;,78441;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0; ; ; ;14;2;22;1;20;3;1;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;14;,72713
3352;0;1548;2995;1;8;47;186;5;1;1;61;1;1;1;1;2;1;1;9;51;3;4;99;2;2;2;2;2;2;1;2;1;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;4;0;9;0;0;99;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99;3;9;6;9;0;1;1;4;1;12;5;,77025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0; ; ; ;14;2;22;1;10;3;1;0;0;1;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;4;,77311
3352;0;1563;2996;1;8;47;186;5;1;2;69;1;1;2;2;3;3;3;4;98;4;3;1;2;2;2;2;2;2;1;2;1;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;7;1;4;0;1;99;99;99;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;98;3;6;4;1;6;1;2;4;1;97;6;1,05071;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;10;0; ; ; ;14;2;22;1;15;3;1;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12;,98826
3352;0;1567;2997;1;8;47;186;5;1;1;72;1;1;3;3;3;3;3;4;79;3;2;4;1;2;2;2;2;2;2;2;1;1;2;2;2;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;7;1;4;0;1;1;1;1;1;3;6;0;0;0;10;98;1;1;0;0;0;0;0;0;6;3;6;4;2;1;1;2;10;1;3;2;,96212;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;2;0; ; ; ;14;2;22;1;15;3;1;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12;,79813
3352;0;1573;2998;1;8;47;186;5;1;2;73;1;1;3;2;4;4;4;4;97;3;99;99;2;2;2;2;2;2;1;2;1;1;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;7;1;4;0;1;1;1;1;1;3;6;0;0;0;5;98;2;1;0;0;0;0;0;0;5;3;4;3;2;4;3;2;5;1;3;2;1,05071;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3;1;3;0;6;0; ; ; ;14;2;22;1;15;3;1;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12;,98826
3352;0;1585;2999;1;8;47;186;5;1;2;73;1;1;2;4;4;4;2;4;84;4;3;95;2;2;2;2;2;2;1;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;7;1;4;0;1;99;99;99;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3;4;3;2;2;2;2;5;1;4;3;1,05071;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ;14;2;22;1;15;3;1;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12;,98826
3352;0;1592;3000;1;8;47;186;5;1;2;35;1;1;3;3;3;3;3;3;6;3;2;5;1;2;2;2;2;2;2;2;1;1;1;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;4;2;0;0;1;99;99;99;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3;9;6;2;2;2;1;4;1;3;2;,84083;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ;14;2;22;1;13;3;1;0;0;1;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;4;,88277
3352;0;1595;3001;1;8;47;186;5;1;1;49;1;1;3;3;3;3;1;3;98;2;1;98;1;2;2;2;1;1;2;2;2;2;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;1;4;0;1;21;21;21;21;3;1;21;4;2104;98;99;3;1;0;0;0;0;0;0;5;3;4;3;2;1;1;1;7;1;3;2;,79813;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ;14;2;22;1;12;3;1;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7;,79909
3352;0;1600;3002;1;8;47;186;5;1;1;49;1;1;3;3;3;2;2;3;90;3;4;5;1;2;1;2;1;2;2;2;1;1;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;0;0;1;18;18;18;18;3;1;1;18;118;9;96;2;1;0;0;0;0;0;0;8;3;7;5;5;0;2;1;5;4;3;2;,79813;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;1;0; ; ; ;14;2;22;1;14;3;1;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;,79909
3352;0;1610;3003;1;8;47;186;5;1;2;55;1;1;9;2;4;4;4;4;10;3;1;2;1;2;2;2;2;2;2;2;1;1;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;4;1;4;0;1;2;2;2;2;1;6;0;0;0;7;96;1;1;0;0;0;0;0;0;4;3;4;3;4;0;4;4;5;1;12;5;,78185;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;8;0;0;0;0;7;0; ; ; ;14;2;22;1;20;4;1;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;16;,78407
3352;0;1646;3004;1;8;47;186;5;1;2;28;1;1;1;3;3;3;1;4;98;3;5;95;1;2;2;2;1;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;4;1;4;0;1;2;2;2;2;3;6;0;0;0;1;10;1;1;0;0;0;0;0;0;5;3;10;6;2;1;2;1;2;2;3;2;1,001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ;15;2;22;2;10;3;1;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;1,06992
3352;0;1667;3005;1;8;47;186;5;1;2;54;1;1;3;3;3;3;2;4;90;3;4;2;1;2;2;2;1;2;2;2;2;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;2;6;1;2;2;2;2;1;6;0;0;0;4;10;1;1;0;0;0;0;0;0;5;3;7;5;2;3;1;1;5;1;11;6;,78441;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0; ; ; ;14;2;22;1;16;4;1;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;,72713
3352;0;1679;3006;1;8;47;186;5;1;1;66;1;1;2;2;4;3;3;2;90;4;3;2;1;2;2;2;2;2;2;2;1;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;7;1;3;6;1;96;96;96;96;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3;11;6;2;1;1;2;4;1;3;2;,96212;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;1;0;0;0;5;0; ; ; ;15;2;22;2;12;3;1;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12;,79813
3352;0;1710;3007;1;8;47;186;5;1;2;60;1;1;3;4;4;4;4;4;98;3;4;95;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;4;2;0;0;1;1;1;1;1;3;4;1;77;177;10;96;5;1;0;0;0;0;0;0;6;3;5;5;2;3;1;1;7;1;3;2;,78185;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;1;2;0;56;2;0;0;0;35;0; ; ; ;17;2;22;4;15;4;1;1;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7;,78407
